Jacobaea aquatica;-  Plante vivace  - souche courte, fibreuse  - tige de 4-8 dm, dressée, glabre, à rameaux florifères étalés-dressés  - feuilles glabres, les radicales et les inférieures longuement pétiolées, lyrées-pennatiséquées, à segments latéraux petites, parfois nuls, ceux des feuilles suivantes obliques, à segment terminal très ample, ovale ou elliptique, crénelé ou presque entier, feuilles supérieures sessiles, pennatipartites, à oreillettes laciniées  - calicule à folioles courtes  - celles de l'involucre ovales-lancéolées, acuminées  - akènes tous glabres ou au moins ceux de la circonférence  - capitules à fleurs jaunes en corymbe lâche.
Jacobaea erratica;-  Plante vivace, forme de l'espèce précédente, plus rameuse, à rameaux partant souvent de la base des tiges  - rameaux florifères nombreux, étalés-divariqués  - segments des feuilles supérieures écartés à angle droit, les radicales étalées, non dressées, lyrées, jamais réduites au lobe terminal  - akènes de la circonférence glabres, ceux du centre finement pubescents  - corymbe étalé, ample  - fleurs jaunes plus tardives.
Jacobaea erucifolia;"-  Plante vivace  - souche rampante  - tige de 5-10 dm, dressée, raide, striée, rameuse, pubescente, un peu aranéeuse  - feuilles d'un vert sombre, pubescentes ou cotonneuses et grisâtres en dessous, glabres en dessus, sessiles, ovales, profondément pennatipartites ou lyrées, à segments oblongs, crénelés ou entiers, les segments inférieurs plus petites en forme d'oreillettes  - calicule à folioles nombreuses, lâches, égalant environ la moitié de l'involucre, celui-ci à folioles lancéolées, acuminées  - akènes tous pubescents  - capitules à fleurs jaunes en corymbe compact.
Varie à segments des feuilles très profonds, très étroits, sublinéaires (S. tenuifolius Jacq.)."
Jacobaea incana;-  Plante vivace  - souche rampante émettant des rosettes de feuilles lâches  - tiges de 5-20 cm dressées ou ascendantes, blanches-laineuses  - feuilles minces, blanches-tomenteuses à tomentum très court et peu épais, pennatiséquées, non lyrées, à segments presque égaux et également espacés, ceux des feuilles inférieures entiers ou offrant quelques lobes profonds, les supérieures à segments très étroits, linéaires, aigus, entiers  - involucre blanc, laineux, à folioles écartés supérieurement  - akènes glabres  - capitules à 2-4 ligules peu nombreux, pauciflores (6-8 fleurs) petites {involucre de 4 mm de diamètre environ)  - fleurs jaunes.
Jacobaea leucophylla;-  Plante vivace  - souche rampante, émettant des rosettes de feuilles  - tige de 1-2 dm herbacée, ascendante, simple, blanche-cotonneuse  - feuilles réunies en touffes à la base des tiges, épaisses, blanches-tomenteuses sur les deux faces, à sommet arrondi, lyrées, pennatipartites ou pennatifides, les caulinaires sessiles à segments oblongs, les inférieures pétiolées à segments ovales-arrondis, entiers ou lobés, contigus  - involucre blanc, laineux  - akènes pubescents  - capitules en corymbe compact, brièvement pédicellés à 5-7 ligules  - fleurs jaunes.
Jacobaea maritima;-  Plante vivace  - tiges de 3-6 dm sous-frutescentes à la base, dressées, raides, rameuses, blanches-tomenteuses en dessous, cotonneuses et plus ou moins vertes en dessus, ovales-oblongues ou oblongues, profondément pennatipartites ou presque pennatiséquées, à segments presque égaux, oblongs-obovales ou oblongs, entiers ou lobés, souvent bi-trifides, les inférieures pétiolées, les supérieures sessiles  - involucre blanc-tomenteux, à folioles oblongues-lancéolées - akènes glabres  - capitules en corymbe très dense  - fleurs jaunes à 10-12 ligules.
Jacobaea paludosa;-  Plante vivace de 8-15 dm dressée, raide, striée, rameuse au sommet, glabre ou un peu pubescente  - feuilles caulinaires glabres en dessus, pubescentes-grisâtres en dessous, sessiles, très longuement et étroitement lancéolées, aiguës, bordées de dents fines, égales et aiguës, courbées et dirigées en haut  - folioles du calicule nombreuses, de moitié ou d'un tiers plus courtes que l'involucre hémisphérique  - capitules assez gros, en corymbe  - fleurs jaunes  - 10-16 ligules à la circonférence.
Jacobaea uniflora;-  Plante vivace à tige très courte de 3-10 cm dressée ou ascendante, simple, blanche-tomenteuse  - feuilles à tomentum d'un blanc de neige sur les deux faces, les inférieures pétiolées, ovales ou oblongues-obovales, entières, crénelées, incisées ou pennatilobées à lobes obtus, les supérieures petites, linéaires, très entières, presque bractéiformes  - involucre tomenteux à folioles lancéolées-linéaires  - akènes pubescents  - capitule assez gros, 20-27 mm de diamètre, solitaire, terminal à ligules nombreuses (7-15)  - fleurs jaunes.
Jacobaea vulgaris;"- .  Plante vivace  - souche courte, tronquée, fibreuse  - tige de 4-8 dm, droite, rameuse au sommet, glabre ou pubescente  - feuilles ordinairement glabres, à contour oblong, profondément pennatipartites, divisées en segments presque égaux, oblongs-obovales ou oblongs, lobés ou crénelés, les inférieures pétiolées, lyrées, les suivantes sessiles, à oreillettes embrassantes, laciniées  - calicule à folioles courtes et peu nombreuses  - folioles de l'involucre tachées de brun au sommet  - akènes pubescents, ceux de la circonférence glabres  - capitules en corymbe ombelliforme  - fleurs jaunes.
Varie à fleurs toutes tubuleuses (S. flosculosus Jord.)."
Jasione crispa;-  Plante vivace de 3-10 cm, densément gazonnante, à souche épaisse émettant de nombreuses rosettes de feuilles  - tiges simples, couchées ou ascendantes, feuillées souvent presque jusqu'au sommet, velues-hérissées  - feuilles ciliées, planes ou un peu ondulées, entières, lancéolées obtuses, épaissies aux bords  - folioles de l'involucre ovales ou obovales, presque entières ou sinuées-dentées à dents obtuses  - fleurs bleues, subsessiles, en têtes de 15-20 mm  - calice à tube glabre, à lobes linéaires ciliés-laineux deux fois plus longs que le tube.
Jasione laevis;"-  Plante vivace de 10-40 cm, verte, à souche émettant des stolons terminés par une rosette de feuilles  - tiges simples, dressées ou ascendantes, nues et glabres dans le tiers supérieur, feuillées et un peu hispides dans le bas  - feuilles glabres, ciliées, planes, entières, oblongues-lancéolées, obtuses, fermes, non épaissies aux bords  - folioles de l'involucre ovales, atténuées et ciliées à la base, glabres, ordinairement fortement dentées en scie  - fleurs bleues, en têtes de 15-25 mm  - calice glabre, à lobes en alêne 2-3 fois plus longs que le tube. 
Varie à plante naine de 3-8 cm (var. pygmaea G. G.), à tiges diffuses, grêles, arquées-ascendantes, têtes petites (J. carioni Bor.)."
Jasione montana;"-  Plante annuelle ou bisannuelle de 10-50 cm, à racine longue, pivotante, dépourvue de stolons  - tiges simples ou rameuses, diffuses, nues dans la moitié supérieure, feuillées et hispides dans le bas  - feuilles hispides, ondulées, entières ou crénelées, linéaires-lancéolées, épaissies aux bords, ainsi que les folioles de l'involucre  - celles-ci ovales-lancéolées, entières ou dentées, glabres ou un peu ciliées  - fleurs bleues, pédicellées, en têtes larges de 12-20 mm  - calice glabre, à lobes linéaires 1 à 2 fois plus longs que le tube. 
Varie à plante courte, trapue (2-10 cm), hérissée-grisâtre (var. maritima Bréb.)."
Jasminum fruticans;- .  Sous-arbrisseau de 30 cm à un peu plus d'un mètre, dressé, à tiges et rameaux raides, anguleux, cassants, verts, glabres  - feuilles alternes, pétiolées, simples ou 3 folioles obovales ou oblongues, obtuses entières, épaisses, luisantes  - fleurs jaunes, odorantes, brièvement pédonculées, 1-4 au sommet des rameaux  - calice vert, à lobes linéaires-obtus, atteignant à peine la moitié du tube de la corolle  - corolle en entonnoir, à limbe plan - baie globuleuse, noire et luisante.
Jasminum nudiflorum;"
        Arbuste haut de 1-2 m à rameaux anguleux, retombants. Feuilles opposées, à 3 folioles largement lancéolés, hérissées sur les bords et sur la nervure médiane dessous. Fleurs jaunes, antérieures aux feuilles, solitaires, axillaires, odorantes, diamètre 1,5-3 cm. Corolle à tube long, étroit, dilaté dans le haut, gén. à 5(4-6) lobes étalés. Baie globuleuse, noire, luisante, à 2 loges."
Jasminum officinale;"
        Atteint 3 m de haut. Plante grimpante. Feuilles opposées, imparipennées. Fleurs blanches, larges de 2-3 cm, par 2-10 en cymes terminales, apparaissant après les feuilles, très odorantes."
Jovibarba globifera;"Petite plante en rosette haute de 10 à 20 cm, stolonifère, formant des colonies étendues. Les rosettes stériles prennent une forme sphérique ; leurs feuilles, portant des poils glanduleux courts à leur marge et souvent sur les faces, sont larges de 5 à 20 mm et courbées vers l’intérieur. Cette espèce produit rarement des fleurs ; lorsqu’elles sont présentes, les inflorescences sont composées de 2 à 6 cymes courtes et denses, rassemblées au début de la floraison. Les fleurs, jaune pâle, s’ouvrent en forme de tube, les pétales ne s’étalant pas."
Jovibarba globifera subsp. allionii;"Petite plante en rosette haute de 10 à 20 cm, stolonifère, formant des colonies étendues. Les rosettes stériles prennent une forme sphérique ; leurs feuilles, portant des poils glanduleux courts à leur marge et souvent sur les faces, sont larges de 5 à 20 mm et courbées vers l’intérieur. Cette espèce produit rarement des fleurs ; lorsqu’elles sont présentes, les inflorescences sont composées de 2 à 6 cymes courtes et denses, rassemblées au début de la floraison. Les fleurs, jaune pâle, s’ouvrent en forme de tube, les pétales ne s’étalant pas."
Juglans nigra;"Grand arbre de 20 à 30 m, tronc droit, élancé, houppier développé ; écorce devenant noirâtre, épaisse, très crevassée ; bourgeons terminaux obtus, plus ou moins pubescents ; rameaux à moelle cloisonnée transversalement, chamois ; feuilles très grandes, composées pennées, à 16 à 23 folioles lancéolées, dentées, velues dessous ; fleurs mâles en chatons pendants, non ramifiés, verdâtres ; fleurs femelles peu nombreuses, en courts épis ; noix sphériques à coque ligneuse, jaune puis noire, dans un brou peu charnu et indéhiscent. Monoïque, pollinisé par le vent."
Juglans regia;-  Arbre élevé, à écorce lisse et blanchâtre  - feuilles caduques, alternes, pétiolées, imparipennées, à 5-9 folioles ovales-aiguës, entières, glabres, aromatiques, sans stipules  - fleurs verdâtres, monoïques, les mâles en chatons allongés, cylindriques, pendants, les femelles 1-4 dans un petit bourgeon à 4 écailles caduques  - périanthe accompagné d'une écaille bractéale et divisé en 5-6 lobes inégaux  - 14-36 étamines, à filets courts et anthères s'ouvrant en dehors  - 2 larges stigmates courbés en dehors  - ovaire adhérent  - fruit drupacé, arrondi, vert, formé d'un brou charnu se déchirant irrégulièrement et d'une noix à 2 valves ligneuses ridées renfermant une amande à 4 lobes sinués-lobulés.
Juncus acutiflorus;"Plante vivace de 40 à 80 cm, glabre, à rhizomes longuement traçants ; tiges dressées, un peu comprimées, feuillées ; feuilles écartées, cylindriques-comprimées, noueuses ; fleurs d'un brun fauve, petites, glomérulées par 3 à 8, en panicule ordinairement étalée ; périanthe à divisions toutes acuminées en alêne, les intérieures plus longues et souvent recourbées ; 6 étamines, à anthères plus longues que le filet ; capsule d'un brun roussâtre, longuement atténuée en bec, dépassant le périanthe."
Juncus acutus;-  Plante vivace d'environ 1 mètre, glabre, à souche grosse fibreuse  - tiges robustes, en touffe, nues, pleines, les stériles vulnérantes  - feuilles toutes radicales, peu nombreuses, égalant les tiges, dressées, cylindriques, vulnérantes  - fleurs d'un vert roussâtre, en panicule fournie, assez dense, un peu latérale, souvent dépassée par une bractée très piquante  - périanthe à divisions extérieures lancéolées, les intérieures ovales-obtuses  - 6 étamines  - capsule assez grosse, ovoïde-aiguë, roussâtre, 2 fois plus longue que le périanthe  - graines appendiculées.
Juncus alpinoarticulatus;"-  Plante vivace de 20-50 cm, glabre, à rhizomes traçants  - tiges rapprochées, grêles, dressées, cylindriques, feuillées  - feuilles 2-4, assez écartées, cylindriques-comprimées, noueuses-cloisonnées  - fleurs d'un pourpre noir, petites, glomérulées par 3-8, en panicule peu fournie à rameaux dressés  - périanthe à divisions d'égale longueur, obtuses, les extérieures mucronées sous le sommet  - 6 étamines, à anthères égalant le filet  - capsule d'un noir luisant, obtuse-mucronée, dépassant le périanthe. 
Varie, en Corse, à fleurs en capitule unique sur une tige naine (J. requienii Pari.)."
Juncus alpinoarticulatus subsp. alpinoarticulatus;"-  Plante vivace de 20-50 cm, glabre, à rhizomes traçants  - tiges rapprochées, grêles, dressées, cylindriques, feuillées  - feuilles 2-4, assez écartées, cylindriques-comprimées, noueuses-cloisonnées  - fleurs d'un pourpre noir, petites, glomérulées par 3-8, en panicule peu fournie à rameaux dressés  - périanthe à divisions d'égale longueur, obtuses, les extérieures mucronées sous le sommet  - 6 étamines, à anthères égalant le filet  - capsule d'un noir luisant, obtuse-mucronée, dépassant le périanthe. 
Varie, en Corse, à fleurs en capitule unique sur une tige naine (J. requienii Pari.)."
Juncus arcticus;-  Plante vivace de 20-40 cm, glabre, à rhizomes traçants  - tiges un peu épaisses, assez écartées, creuses, nues  - feuilles réduites à des gaines basilaires roussâtres, obtuses ou mucronulées  - fleurs d'un brun noirâtre, 3-8 en petite tête latérale, subsessile, compacte, placée vers le sommet de la tige  - périanthe à divisions extérieures subaiguës, les intérieures obtuses et plus courtes  - 6 étamines, à anthères égalant le filet  - style plus court que les stigmates  - capsule ovale-obtuse, mucronée, brunâtre, un peu plus longue que le périanthe.
Juncus articulatus;"Plante vivace de 20 à 60 cm, glabre, à rhizomes traçants ; tiges rapprochées, ascendantes ou couchées-radicantes, cylindriques-comprimées, feuillées ; feuilles cylindriques-comprimées, fortement noueuses ; fleurs brunâtres ou verdâtres, moyennes, glomérulées par 4 à 15, en panicule à rameaux étalés et écartés ; périanthe à divisions d'égale longueur, les extérieures aiguës, les intérieures obtuses ; 6 étamines, à anthères égalant le filet ; capsule d'un brun noir luisant, brusquement mucronée, dépassant le périanthe."
Juncus bufonius;"-  Plante annuelle de 5-35 cm, glabre, à racine fibreuse  - tiges grêles, dressées ou diffuses, portant 2-3 feuilles  - feuilles radicales plus courtes que les tiges, toutes linéaires-canaliculées, non noueuses, à gaîne non auriculée  - fleurs d'un vert pâle, solitaires, espacées le long des rameaux disposées en cyme très lâche  - bractées foliacées, plus courtes que l'inflorescence  - périanthe long de 5 mm, à divisions inégales, lancéolées en alêne  - 6 étamines  - capsule oblongue, obtuse, mucronulée, plus courte que le périanthe. 
Varie à fleurs fasciculées, à rameaux courts et trapus (J. fasciculatus Bert.  - J. hybrydus Brot.)."
Juncus bulbosus;"Plante vivace de 10 à 60 cm, glabre, à souche gazonnante, renflée en bulbe à la base, stolonifère ; tiges grêles, dressées, couchées-radicantes, flottantes ou submergées, feuillées ; feuilles toutes sétacées-canaliculées, molles, vertes, à peine noueuses ; fleurs brunes, petites, glomérulées par 5 à 20, en cyme très lâches, souvent vivipares ; périanthe à divisions lancéolées, 3 étamines, rarement 6, à anthères égalant le filet ; capsule ovoïde-oblongues, obtuse, mucronulée, brune, dépassant à peine le périanthe."
Juncus bulbosus subsp. kochii;Plante vivace de 10 à 60 cm, glabre, à souche gazonnante, renflée en bulbe à la base, stolonifère. Taxon voisin de J.bulbosus subsp. bulbosus.
Juncus capitatus;-  Plante annuelle de 3-12 cm, glabre, à racine fibreuse  - tiges filiformes, simples, dressées, nues  - feuilles toutes radicales, bien plus courtes que les tiges, sétacées-canaliculées  - fleurs brunes, réunies 5-12 en glomérule terminal ordinairement solitaire et dépassé par une petite bractée foliacée  - périanthe à divisions inégales, lancéolées, les extérieures plus longues à pointe arquée en dehors  - 3 étamines  - capsule petite, ovoïde-obtuse, mucronée, bien plus courte que le périanthe.
Juncus compressus;"Plante vivace de 15 à 60 cm, glabre, à rhizomes traçants ; tiges feuillées grêles, comprimées surtout vers la base, dressées ; feuilles réunies à la base et une au milieu de la tige, dressées, linéaires-canaliculées, molles, non noueuses ; fleurs verdâtres ou brunes, petites, solitaires, en panicule terminale courte, corymbiforme à rameaux dressés, égalée ou dépassée par une bractée foliacée ; périanthe à divisions égales, très obtuses ; 6 étamines ; style de moitié plus court que l'ovaire ; capsule petite, subglobuleuse, brune, d'un tiers plus longue que le périanthe."
Juncus conglomeratus;-  Voisin du précédent. Plante vivace de 40-80 cm, verte, à rhizomes traçants  - tiges nues, finement striées sur le frais, faciles à rompre, à moelle continue  - feuilles réduites à des gaines basilaires roussâtres non luisantes  - fleurs brunâtres, en cyme latérale sessile et compacte, placée au-dessus du tiers supérieur de la tige  - périanthe à divisions lancéolées, très aiguës  - 3 étamines  - capsule obovale, tronquée-déprimée et surmontée d'un petit mamelon portant le style, brune, un peu plus courte que le périanthe.
Juncus effusus;-  Plante vivace de 40-80 cm, verte, à rhizomes traçants  - tiges nues, lisses sur le frais, finement striées sur le sec, faciles à rompre, à moelle continue, rarement creuses  - feuilles réduites à des gaines basilaires roussâtres non luisantes  - fleurs verdâtres, en panicule latérale rameuse, plus ou moins lâche et diffuse, placée au-dessus du tiers supérieur de la tige  - périanthe à divisions lancéolées très aiguës  - 3 étamines, à anthères égalant le filet  - capsule obovale, tronquée-déprimée et sans mamelon au sommet, verdâtre, un peu plus courte que le périanthe.
Juncus filiformis;-  Plante vivace de 20-40 cm, glabre, à rhizomes traçants  - tiges filiformes, nues, finement striées, tenaces, à moelle continue  - feuilles réduites à des gaines basilaires brunes et luisantes  - fleurs verdâtres, 3-8 en petite cyme latérale, subsessile, simple, lâche, placée vers le milieu de la tige  - périanthe à divisions lancéolées-aiguës  - 6 étamines, à anthères plus courtes que le filet  - style presque nul  - capsule subglobuleuse, obtuse, mucronulée, roussâtre, égalant le périanthe.
Juncus fontanesii;-  Plante annuelle de 5-20 cm, glabre, à racine fibreuse  - tiges filiformes, dressées, portant 1-3 feuilles  - feuilles radicales bien plus courtes que les tiges, toutes sétacées-canaliculées, non noueuses  - inflorescence non dépassée par les bractées  - fleurs blanchâtres, réunies par 3-6 en glomérules peu nombreux et espacés à bractéoles courtes  - périanthe long de 7 mm, à divisions lancéolées aiguës, conniventes  - capsule ellipsoïde-oblongue, obtuse, mucronée. bien plus courte que le périanthe.
Juncus fontanesii subsp. fontanesii;-  Plante annuelle de 5-20 cm, glabre, à racine fibreuse  - tiges filiformes, dressées, portant 1-3 feuilles  - feuilles radicales bien plus courtes que les tiges, toutes sétacées-canaliculées, non noueuses  - inflorescence non dépassée par les bractées  - fleurs blanchâtres, réunies par 3-6 en glomérules peu nombreux et espacés à bractéoles courtes  - périanthe long de 7 mm, à divisions lancéolées aiguës, conniventes  - capsule ellipsoïde-oblongue, obtuse, mucronée. bien plus courte que le périanthe.
Juncus gerardi;"Plante vivace à rhizomes traçants, à tiges généralement plus élevées et plus grêles, subcylindriques ; feuilles étroitement lineaires-canaliculées, non noueuses ; fleurs plus petites, solitaires, en particule terminale grêle, à rameaux dressés ; périanthe à divisions très obtuses ; style aussi long que l'ovaire ; capsule petite, ovoïde-subglobuleuse ou un peu oblongue, brune, égalant ou dépassant à peine le périanthe."
Juncus heterophyllus;-  Plante vivace de 30-80 cm, glabre, à souche émettant des stolons  - tiges épaisses, flottantes, radicantes, flexueuses, feuillées  - feuilles de deux sortes, les inférieures filiformes, molles, à peine noueuses, les supérieures bien plus grosses, raides, cylindracées, fortement noueuses, creuses, glauques  - fleurs brunes, assez grandes, glomérulées par 2-6, en cyme corymbiforme peu fournie  - périanthe à divisions lancéolées  - 5 étamines, à anthères plus longues que le filet  - capsule grosse, aiguë, longuement mucronée, brune, dépassant beaucoup le périanthe.
Juncus hybridus;Fleurs fasciculées, à rameaux courts et trapus.
Juncus inflexus;"Plante vivace de 40 à 80 cm, glauque, à rhizomes traçants ; tiges raides, nues, fortement striées, difficiles à rompre, à moelle interrompue ; feuilles réduites à des gaines basilaires d'un pourpre noir luisant ; fleurs verdâtres, en particule latérale rameuse, lâche, placée en dessus du tiers supérieur de la tige ; périanthe à divisions lancéolées en alène ; 6 étamines, à anthères égalant le filet ; style court ; capsule ellipsoïde, mucronée, d'un brun noirâtre, égalant à peu prés le périanthe."
Juncus jacquinii;-  Plante vivace de 15-30 cm, glabre, à rhizomes traçants  - tiges grêles, très rapprochées en petites touffes, nues  - feuilles réduites à des gaines basilaires brunes surmontées d'une arête fine  - fleurs d'un pourpre noir très luisant, 4-10 en tête latérale, pédonculée, dressée, compacte, placée vers le quart supérieur de la tige  - périanthe à divisions toutes lancéolées-acuminées  - 6 étamines, à anthères le double plus longues que le filet  - capsule oblongue, mucronée, noire, un peu plus courte que le périanthe  - graines appendiculées.
Juncus maritimus;-  Plante vivace atteignant 1 mètre, glabre, à rhizomes traçants  - tiges raides, en touffe, nues, pleines, les stériles piquantes  - feuilles toutes radicales, peu nombreuses, égalant presque les tiges, dressées, cylindriques, piquantes  - fleurs d'un vert pâle, en panicule fournie, lâche-décomposée, un peu latérale, souvent dépassée par une bractée piquante  - périanthe à divisions toutes lancéolées-aiguës  - 6 étamines  - capsule petite, elliptique-oblongue, mucronée, fauve, égalant le périanthe  - graines appendiculées.
Juncus monanthos;"
        Se distingue de J. trifidus par ses gaines basales sup. à limbe raide, 5-12 cm de long. Tige feuillée. Bractée gén. seul 1, moins étalée que chez J. trifidus. Fleurs gén. solitaires (-3)."
Juncus pygmaeus;-  Plante annuelle de 3-15 cm, glabre, à racine fibreuse  - tiges filiformes, dressées, rameuses au sommet, feuillées  - feuilles radicales atteignant l'inflorescence, toutes sétacées-canaliculées, un peu noueuses, à gaîne auriculée  - inflorescence dépassée par une longue bractée foliacée  - fleurs verdâtres ou rougeâtres, réunies par 3-8 en glomérules peu nombreux et espacés à bractéoles courtes  - périanthe long de 4-5 mm, à divisions lancéolées-aiguës, conniventes  - 3 étamines  - capsule oblongue-allongée, aiguë, bien plus courte que le périanthe.
Juncus ranarius;"Plante annuelle de 5 à 20 cm, glabre ; tiges grêles, à gaines basilaires rouge foncé ; tépales lancéolés, les internes le plus souvent obtus, munis d'une marge membraneuse, ordinairement plus court que la capsule ou l'égalant à peine."
Juncus sphaerocarpus;Plante annuelle, de 5 à 20 cm, à gaine foliaire sans oreillettes, inflorescence à rameaux dressés, gaine basilaire jaune ou brune, tépales lancéolés, aigus, dépassant largement la capsule globuleuse à subglobuleuse.
Juncus squarrosus;-  Plante vivace de 20-60 cm, glabre, à souche grosse fibreuse  - tiges raides, peu nombreuses, nues  - feuilles toutes radicales, en touffe étalée en rosette, arquées, ascendantes, linéaires-canaliculées, dures, non noueuses, bien plus courtes que les tiges  - fleurs d'un jaune roussâtre, en panicule étroite et lâche bien plus longue que les bractées  - périanthe à divisions lancéolées, obtuses ou subaiguës  - 6 étamines, à anthères bien plus longues que le filet  - capsule obovale, mucronulée, roussâtre, égalant le périanthe  - graines non appendiculées.
Juncus stygius;"
        Haut. 10-20 cm. Tige n'atteignant pas 1 mm d'épaisseur, souvent rougeâtre à la base. Feuilles la plupart basales ; feuilles caulinaires 1-2, sétacées. Fleurs 1-4, en petit glomérule terminal mesurant 2-4 mm de diamètre, surmonté parfois de 1-2 glomérules secondaires. Bractées, si présentes, dépassant à peine les glomérules. Tépales jaune paille à blanchâtres, longs de 3-4 mm, trinervés. Capsule brun pâle, longue d'env. 5 mm, dépassant nettement les tépales."
Juncus subnodulosus;-  Plante vivace de 40-80 cm, glabre, à rhizomes traçants  - tiges assez grêles, dressées, cylindriques, feuillées  - feuilles inférieures réduites à des gaines jaunâtres, les supérieures 2, cylindracées, raides, noueuses-cloisonnées  - fleurs d'un vert jaunâtre, petites, glomérulées par 4-12, en panicule fournie à rameaux divariqués ou réfractés  - périanthe à divisions égales, conniventes, obtuses, carénées sur le dos  - 6 étamines, à anthères plus longues que le filet  - capsule d'un vert roussâtre, atténuée en bec, égalant le périanthe.
Juncus tenageia;"-  Plante annuelle de 5-30 cm, glabre, à racine fibreuse  - tiges grêles, dressées, portant 1-3 feuilles  - feuilles radicales plus courtes que les tiges, toutes linéaires-canaliculées, non noueuses, à gaîne auriculée  - fleurs brunâtres, solitaires, écartées le long des rameaux d'une cyme très lâche  - bractées très courtes  - périanthe long de 1-2 mm, à divisions égales, ovales-aiguës  - 6 étamines  - capsule subglobuleuse, très obtuse, égalant environ le périanthe. 
Varie à capsule sensiblement plus courte que le périanthe (J. sphaerocarpus Nees)."
Juncus trifidus;-  Plante vivace de 10-30 cm, glabre, à rhizomes traçants  - tiges filiformes, dressées, nues ou à 1 feuille, écailleuses à la base  - feuilles radicales, aussi longues que les tiges, sétacées-canaliculées, non noueuses, à gaîne poilue  - fleurs d'un brun noir, 1-4 en glomérule terminal lâche muni à la base de 3 bractées foliacées filiformes qui le dépassent très longuement  - périanthe à divisions lancéolées-acuminées  - 6 étamines, à anthères bien plus longues que le filet  - capsule ovale, longuement mucronée, noirâtre, égalant le périanthe  - graines appendiculées.
Juncus triglumis;-  Plante vivace de 5-20 cm, glabre, à souche fibreuse  - tiges grêles, dressées, nues, un peu feuillées à la base  - feuilles radicales, bien plus courtes que les tiges, sétacées-canaliculées, à gaîne dilatée et auriculée, non noueuses  - fleurs fauves, 2-5 en tête terminale serrée entourée de 3-5 bractées membraneuses, ovales-aiguës, plus courtes qu'elle  - périanthe à divisions ovales-obtuses  - 6 étamines, à anthères bien plus courtes que le filet  - capsule oblongue, obtuse, mucronée, noirâtre, bien plus longue que le périanthe  - graines appendiculées.
Juniperus communis;- .  Arbrisseau diffus ou arbuste dressé de 1-6 mètres, à bourgeons écailleux, à ramules triangulaires  - feuilles étalées, verticillées par 3 et disposées sur 6 rangs, toutes linéaires en alêne, insensiblement atténuées en pointe fine et piquante, articulées, non décurrentes, marquées d'un seul sillon blanchâtre en dessus, obtusément carénées et sillonnées en dessous  - fleurs dioïques  - fruits noirs-bleuâtres et glauques à la maturité, globuleux, assez petits (5-7 mm), longuement dépassés par les feuilles.
Juniperus communis var. saxatilis;"Sous-arbrisseau de 50 cm à 1,5 m, très touffu, à tiges et rameaux couchés ; feuilles dressées-appliquées contre les rameaux, arquées, courtes, larges et épaisses, brusquement terminées en pointe courte et forte, marquée en dessous d'une large bande argentée ; fleurs dioïques ; fruits noir-bleuâtres, ovoïde-globuleux, assez petits, à peine dépassés par les feuilles."
Juniperus oxycedrus;"- .  Arbrisseau ou arbuste dressé de 1-8 mètres, à bourgeons écailleux, à ramules obtusément triangulaires  - feuilles très étalées, verticillées par 3 et disposées sur 6 rangs, toutes linéaires en alêne à pointe fine et piquante, articulées, non décurrentes, marquées de 2 sillons blanchâtres séparées par la nervure médiane en dessus, à carène obtuse et non sillonnées en dessous  - fleurs dioïques  - fruits rouges et luisants à la maturité, subglobuleux, assez gros (8-10 mm), dépassés ou égalés par les feuilles.
Varie à fruits plus gros, ovoïdes, feuilles plus larges (J. macrocarpa Ten., non Sibtb.)."
Juniperus phoenicea;"-  Arbrisseau touffu ou arbuste dressé de 1-8 mètres, à écorce brun rougeâtre, bourgeons nus, ramules cylindriques  - feuilles toutes ou presque toutes en forme d'écailles très petites, étroitement imbriquées sur 4-6 rangs, ovales rhomboïdales, non articulées, décurrentes, glanduleuses, bombées et sillonnées sur le dos  - fleurs généralement monoïques  - fruits rouges et luisants à la maturité, dressés, globuleux, gros (6-10 mm), à chair fibreuse très ferme  - graines 6-9, petites, anguleuses, profondément sillonnées.
Varie à fruits très gros (12 mm) et graines peu nombreuses (J. lycia L.)
Rochers et côteaux arides du Midi : Dauphiné, Provence, Languedoc, Roussillon, Causses des Cévennes  - Corse.  Région méditerranéenne. = Fl. février-mars, fr. automne de la 2e année."
Juniperus sabina;- .  Arbrisseau touffu dépassant rarement 1-4 mètres, à écorce gris brun, bourgeons nus, rameaux subcylindriques  - feuilles petites, lâchement imbriquées sur 4-6 rangs, rhomboïdales, convexes et glanduleuses sur le dos, celles des jeunes rameaux libres et étalées, linéaires-lancéolées, piquantes, d'un vert sombre  - fleurs généralement monoïques  - fruits bleuâtres et glauques à la maturité, réfléchis, ovoïdes-globuleux, petites, ne dépassant pas 5 mm, à chair très résineuse assez molle  - graines 3-4, petites, ovales-elliptiques, ruguleuses, non striées.
Juniperus thurifera;Petit arbre, haut de 3 à 8 m, possède des pieds mâles et femelles séparés. Sur les spécimens âgés, rameaux couverts de petites feuilles imbriquées en écailles vert bleuté, alors qu’elles sont épineuses chez les très jeunes arbres. Recouverts d’une peau bleue et pruineuse, fruits bleus sphériques de deux à quatre graines.
